case_id,slope_type,height,cohesion,friction_angle,unit_weight,water_depth_ratio,fs_fellenius,fs_bishop,fs_average,soil_type,water_type,slope_angle,upper_angle,lower_angle
813,simple,27.65194501680475,26.508708081792417,28.272983316908608,18.99030339801184,0.5458912541535543,3.3841068027392787,0.1,1.7420534013696394,clay,horizontal,59.283821698478164,59.283821698478164,59.283821698478164
817,simple,7.5745173750940875,5.10718063727759,34.20871113636268,18.4019816551268,0.5706638343630378,0.5810751858518977,0.1,0.3405375929259488,silt,horizontal,54.8488645220757,54.8488645220757,54.8488645220757
820,simple,9.885491564818203,16.85971628044467,27.084800251999305,20.140806146812814,0.45606203762063197,0.2336441482650866,0.1,0.1668220741325433,silt,horizontal,68.79471007964477,68.79471007964477,68.79471007964477
821,simple,13.119634681144332,0.7319636223041187,31.338850674077907,20.252199725908817,0.27953474248159654,0.15685099371801195,0.1,0.12842549685900598,sand,horizontal,28.246911847869487,28.246911847869487,28.246911847869487
822,simple,15.163285094803554,1.4028116297280235,31.180280078281946,19.174357046772787,0.6719960937238943,0.1511082937389475,0.1,0.12555414686947375,sand,horizontal,50.26581224751811,50.26581224751811,50.26581224751811
825,simple,17.741055581843312,0.9502542065092384,40.524702069839236,19.48666511904203,0.4055050958876205,0.13859270026379528,0.1,0.11929635013189764,sand,horizontal,44.32097340735662,44.32097340735662,44.32097340735662
826,simple,33.38400438761933,16.5296809799226,28.11904552159804,17.153907619081632,0.7455251348912615,0.18450882695505536,0.1,0.14225441347752768,silt,horizontal,38.15235637993276,38.15235637993276,38.15235637993276
834,simple,15.649216373112138,23.94528501779533,29.008830644679314,20.748851188378083,0.7825555372433195,0.27047973118352536,0.1,0.1852398655917627,mixed,horizontal,31.480683024537914,31.480683024537914,31.480683024537914
836,simple,9.931499590955529,5.505500021417822,26.540047324347686,18.03060249820635,0.5315816101399956,2.08055723616318,0.1,1.09027861808159,silt,horizontal,69.8934180007893,69.8934180007893,69.8934180007893
846,simple,20.115183325719634,20.1551438297476,17.861089440926058,17.902899544949676,0.6631955315823217,0.3121816375553862,0.1,0.20609081877769309,clay,horizontal,33.47207572983139,33.47207572983139,33.47207572983139
849,simple,44.83496569884571,9.505044612344705,28.136484308437375,16.005282653005178,0.11036255505318833,0.3470367367534592,0.1,0.22351836837672961,clay,horizontal,30.600129507110303,30.600129507110303,30.600129507110303
852,simple,25.228128400931606,15.544714904983659,31.7968277677268,20.67538909154977,0.39231076825351413,1.0924110939085812,0.1,0.5962055469542906,silt,horizontal,46.14191440211957,46.14191440211957,46.14191440211957
854,simple,38.78067071682851,19.08826564989977,25.426086411251035,16.82489100812446,0.4003171100669544,1.2684334355260363,0.1,0.6842167177630182,mixed,horizontal,51.44370149283364,51.44370149283364,51.44370149283364
857,simple,30.05804145587837,33.0603003351285,26.116411952161542,19.115026757188488,0.4516088030683042,0.21233973112943252,0.1,0.15616986556471626,clay,horizontal,20.132412297494266,20.132412297494266,20.132412297494266
860,simple,48.40894882019407,24.988660174201687,28.654120263299127,19.703785934385145,0.5421922136488675,0.23362992299523544,0.1,0.1668149614976177,clay,horizontal,42.7369112434494,42.7369112434494,42.7369112434494
875,simple,46.938107726356144,27.349709850359393,25.00404540412395,17.86703471359373,0.6620711635042292,0.14147375475149832,0.1,0.12073687737574916,clay,horizontal,42.61558118547797,42.61558118547797,42.61558118547797
876,simple,21.96685514059834,21.59149993786302,24.14258435991081,19.263927282921685,0.7690514930844645,0.12057346656529316,0.1,0.11028673328264658,mixed,horizontal,48.53269539162628,48.53269539162628,48.53269539162628
886,simple,46.458714515316565,12.351402171366123,20.63530739078012,17.30718278039119,0.1309471594667418,0.15118600657298437,0.1,0.1255930032864922,silt,horizontal,63.04953035534766,63.04953035534766,63.04953035534766
887,simple,15.920630565273918,19.46417950917385,27.57699789063798,20.08709651221687,0.4788444456805981,0.1465425444930163,0.1,0.12327127224650815,silt,horizontal,29.740638352126812,29.740638352126812,29.740638352126812
890,simple,44.58882605312656,4.818695476865524,36.75492909492212,20.972339192486558,0.19606395038511107,0.9617465362217631,0.1,0.5308732681108815,sand,horizontal,55.81366263284706,55.81366263284706,55.81366263284706
891,simple,20.902703398087066,3.5665944255196957,31.52193375982072,21.281043233372127,0.2578833841050616,0.6041026396713164,0.1,0.3520513198356582,sand,horizontal,46.30310116083908,46.30310116083908,46.30310116083908
895,simple,6.058486180941287,14.955968107429968,23.482979323312144,21.229205372470723,0.6736922168209242,0.3860063550120378,0.1,0.2430031775060189,mixed,horizontal,38.79268297003148,38.79268297003148,38.79268297003148
901,simple,40.253560329104246,10.652514483608542,19.714549575969603,16.346387366503023,0.17166371527622984,0.16540429374122695,0.1,0.1327021468706135,mixed,horizontal,29.138463756031644,29.138463756031644,29.138463756031644
902,simple,14.301958474517491,2.1779868249172147,29.840075553730177,18.056033799667897,0.20996106008874396,2.325266289396501,0.1,1.2126331446982506,sand,horizontal,60.99060455348,60.99060455348,60.99060455348
913,simple,44.20460236924658,24.1506660184551,24.798772144607078,16.6679272938685,0.15798459457124692,0.8393985543353806,0.1,0.4696992771676903,clay,horizontal,41.31707026290837,41.31707026290837,41.31707026290837
923,simple,49.32603493903201,0.6212040463924973,44.7922650660023,20.2927451708257,0.2576795856021331,2.3816160501615267,0.1,1.2408080250807634,sand,horizontal,39.99364807256716,39.99364807256716,39.99364807256716
925,simple,37.75864507340015,1.5497517763534074,25.70724972338924,20.69112869590142,0.10827864032913981,0.2574426297825335,0.1,0.17872131489126675,silt,horizontal,31.075889965242702,31.075889965242702,31.075889965242702
927,simple,23.05481266556143,1.7487165543301764,34.286380408058186,20.657104052946572,0.3915983142504829,3.4398882503807995,0.1,1.7699441251903998,sand,horizontal,60.65104169057352,60.65104169057352,60.65104169057352
928,simple,16.859333531037116,3.047532080406259,26.064559031559018,18.133732300554634,0.3789651824134622,0.3552155895697043,0.1,0.22760779478485216,silt,horizontal,52.96899299469082,52.96899299469082,52.96899299469082
940,simple,13.548688462315091,3.0662441525717905,38.14905677796775,18.391500727932613,0.4023599311783852,2.8706749209060227,0.1,1.4853374604530114,sand,horizontal,59.21479977404222,59.21479977404222,59.21479977404222
946,simple,44.99407756425181,1.67534823299209,29.102297146768123,21.971967829182077,0.6335021721521545,0.7320537713005177,0.1,0.41602688565025886,sand,horizontal,55.79296684344,55.79296684344,55.79296684344
947,simple,9.624026958251857,4.066960119231462,33.21750437244597,19.31220074411126,0.689196548367537,1.2586114170835452,0.1,0.6793057085417726,silt,horizontal,33.66424885681815,33.66424885681815,33.66424885681815
949,simple,23.266642129133345,36.09763385552455,21.98404086486522,18.30458438352023,0.5775743538830875,0.11469334421211538,0.1,0.1073466721060577,clay,horizontal,49.988481578182316,49.988481578182316,49.988481578182316
958,simple,38.59515257591119,4.875915059148427,39.046222873348285,21.116471694698113,0.4246368552640054,0.15800766914509629,0.1,0.12900383457254816,sand,horizontal,21.81323067769602,21.81323067769602,21.81323067769602
964,simple,23.171985615165713,1.7294905636376563,33.298775636713174,20.005984420886236,0.7642920515747806,0.6704644879361833,0.1,0.38523224396809164,sand,horizontal,66.11325695296392,66.11325695296392,66.11325695296392
965,simple,32.96278868102889,36.79794821234724,27.412069289841796,19.555623612838957,0.7078908613384565,0.46951809572134934,0.1,0.2847590478606747,clay,horizontal,43.02102703030473,43.02102703030473,43.02102703030473
967,simple,46.58911238774537,1.2326294984081643,27.686961573844776,19.708083374069595,0.6875164358287028,2.032157938118025,0.1,1.0660789690590124,sand,horizontal,59.07390391578326,59.07390391578326,59.07390391578326
969,simple,15.507414385624154,0.7850471511211271,39.538459508630936,20.690946222334716,0.5423323299009261,2.18697109636581,0.1,1.1434855481829052,sand,horizontal,39.53198572537743,39.53198572537743,39.53198572537743
973,simple,21.932050915948032,25.4086032830762,24.367877339982375,18.76238014084766,0.7622333412088415,0.8228543739213894,0.1,0.4614271869606947,clay,horizontal,54.24190066808416,54.24190066808416,54.24190066808416
975,simple,46.44811792661542,42.14368286086393,25.21100478370373,19.536764624500044,0.2874370313487286,0.19692987818125263,0.1,0.1484649390906263,clay,horizontal,52.540613238701326,52.540613238701326,52.540613238701326
978,simple,36.62723119506083,28.05390089366198,30.477267896516253,17.199649126247245,0.506982793673865,1.7000079669411015,0.1,0.9000039834705508,mixed,horizontal,48.92602947745617,48.92602947745617,48.92602947745617
985,simple,9.31400594017651,3.6634251580121955,39.9040919302234,21.09606393123102,0.10843255003932217,0.3303947915606227,0.1,0.21519739578031133,sand,horizontal,22.361791917930727,22.361791917930727,22.361791917930727
991,simple,24.428163203462812,23.374176055795104,28.47589299293535,21.4649768821564,0.7979292919536737,0.6219867323684115,0.1,0.36099336618420574,mixed,horizontal,32.58826338913237,32.58826338913237,32.58826338913237
1005,simple,23.40082436863171,2.519823246251518,26.60730626062255,19.083184852684415,0.19689275913261667,6.3780966189947295,0.1,3.2390483094973646,silt,horizontal,58.87158813955345,58.87158813955345,58.87158813955345
1010,simple,14.490561629968518,12.178424640345005,16.51233478477335,19.138206030063845,0.45545165213279226,0.40484340577008365,0.1,0.25242170288504184,mixed,horizontal,40.895728407351406,40.895728407351406,40.895728407351406
1012,simple,32.72882107728712,30.559374634025993,27.7666715899747,19.62488605290848,0.7653944571026573,0.14757097841128086,0.1,0.12378548920564043,clay,horizontal,39.79704741158635,39.79704741158635,39.79704741158635
1016,simple,16.94436929078831,7.924089772665443,33.30630674265209,17.05772949644537,0.5823016504548286,2.4746429522672666,0.1,1.2873214761336333,silt,horizontal,54.65395439925902,54.65395439925902,54.65395439925902
1018,simple,24.53582617796369,1.5541151736439673,44.628668164133174,19.322601864969627,0.29746769333288325,3.1992109162852094,0.1,1.6496054581426047,sand,horizontal,46.24414722109135,46.24414722109135,46.24414722109135
1021,simple,41.22813408252136,3.609221472303129,27.59577239390336,18.374438440372998,0.38968646714834165,0.24417581456129905,0.1,0.17208790728064954,sand,horizontal,57.928302364547065,57.928302364547065,57.928302364547065
1022,simple,5.620719061813372,2.4827596593944095,40.87913135367562,19.466951162013327,0.670144154838932,0.3569934164290549,0.1,0.22849670821452744,sand,horizontal,48.89582688373101,48.89582688373101,48.89582688373101
1024,simple,49.934563747592264,1.0995075059524178,35.377973907236644,20.089743752329397,0.7026155739622223,1.2992295290442788,0.1,0.6996147645221394,sand,horizontal,56.631362396449454,56.631362396449454,56.631362396449454
1036,simple,28.721742917960317,15.021457785254919,20.402426858711255,19.697682978040454,0.6766640187648587,0.15022390493941912,0.1,0.12511195246970958,mixed,horizontal,35.92194766409098,35.92194766409098,35.92194766409098
1038,simple,19.23788795699775,3.7476066377238744,40.7209164969563,18.922956348689556,0.7074528441888902,1.090507474189753,0.1,0.5952537370948765,sand,horizontal,56.38209380972934,56.38209380972934,56.38209380972934
1056,simple,17.455673372777678,11.354371455360546,21.246471987760728,18.517297582869634,0.2722902417595347,0.11967859596162893,0.1,0.10983929798081446,silt,horizontal,30.226604868252487,30.226604868252487,30.226604868252487
1059,simple,28.551702862672478,28.95735911386934,24.119034510443367,18.036753154064918,0.7706628180390442,0.455925903662931,0.1,0.2779629518314655,clay,horizontal,31.47352983402331,31.47352983402331,31.47352983402331
1077,simple,22.751772025993716,2.0537040840062692,43.40715040014291,19.42241959727572,0.2343753778578413,0.11452570044911303,0.1,0.10726285022455652,sand,horizontal,29.600633505096507,29.600633505096507,29.600633505096507
1079,simple,10.24616672834479,3.9225898342418217,28.535999056020746,18.612805437333183,0.5759031756127236,2.7359318195125275,0.1,1.4179659097562638,sand,horizontal,54.4712459555856,54.4712459555856,54.4712459555856
1083,simple,48.51018549005551,4.259491086868152,41.36368895581498,19.146721188944568,0.7394568199383859,0.19944449634670844,0.1,0.14972224817335422,sand,horizontal,54.72835379162268,54.72835379162268,54.72835379162268
1084,simple,15.476701516325525,0.5474815108605058,38.757193331599595,19.18446250997268,0.20452005728543085,0.25320849782166016,0.1,0.1766042489108301,sand,horizontal,41.23507919788377,41.23507919788377,41.23507919788377
1085,simple,41.87710098159631,10.334629897312109,32.50836484044222,20.53899136511969,0.7677862317996793,1.4592239965464755,0.1,0.7796119982732378,silt,horizontal,44.06105594886001,44.06105594886001,44.06105594886001
1107,simple,45.997337912587916,1.1224248461768749,27.12934203249521,16.66547414434841,0.2213425024867738,2.1207888154882437,0.1,1.110394407744122,mixed,horizontal,36.270609972593974,36.270609972593974,36.270609972593974
1108,simple,27.20458386299222,4.457307407404782,27.489990029820063,18.775775880837678,0.16888385416278312,0.13202778220381203,0.1,0.11601389110190602,silt,horizontal,21.0993604284281,21.0993604284281,21.0993604284281
1112,simple,36.02637760388293,3.833579976744736,39.09268222824206,20.02620680268441,0.16856841862464844,1.0277649374485103,0.1,0.5638824687242552,sand,horizontal,68.90929632595905,68.90929632595905,68.90929632595905
1122,simple,35.51090854024173,2.435136751558341,40.40057470670772,20.496217996990065,0.1487792362792316,0.17612371022167786,0.1,0.13806185511083893,sand,horizontal,25.53830916554126,25.53830916554126,25.53830916554126
1140,simple,34.07435185299848,4.8212594392767985,41.06317778973251,18.377361407666136,0.5680265447167757,0.2059766279613325,0.1,0.15298831398066626,sand,horizontal,47.718361042806166,47.718361042806166,47.718361042806166
1148,simple,16.420216364480325,19.95217695338238,29.961037105243356,16.064143685713205,0.34929748796904675,0.2401156120665571,0.1,0.17005780603327855,mixed,horizontal,63.555789141868026,63.555789141868026,63.555789141868026
1151,simple,26.17654162920326,0.4710715692443118,26.746498966755162,19.231690965599615,0.29751225210958027,0.7104354003359898,0.1,0.4052177001679949,sand,horizontal,55.04272299383538,55.04272299383538,55.04272299383538
1161,simple,43.310072618819305,0.5927728004891225,44.75309044592257,19.994146579314368,0.13820015966076202,0.22507313513253024,0.1,0.1625365675662651,sand,horizontal,67.1140643571848,67.1140643571848,67.1140643571848
1162,simple,47.259322677839734,0.7515912610556796,24.80061843883911,20.427647541580132,0.3307667805858378,0.7555123850311315,0.1,0.42775619251556574,silt,horizontal,56.61279919937152,56.61279919937152,56.61279919937152
1164,simple,23.57383824945898,7.606348866858605,31.08275595449015,20.52404101030611,0.3877408463924944,1.4556605011131987,0.1,0.7778302505565994,silt,horizontal,45.68095120211072,45.68095120211072,45.68095120211072
1167,simple,47.902466345507804,17.25777147893668,28.605512490758862,18.219873044153022,0.3806010741815402,0.4815423822535711,0.1,0.29077119112678557,silt,horizontal,30.923857388076307,30.923857388076307,30.923857388076307
1169,simple,7.729972656573456,2.7851794856723266,31.104628694870765,19.30641118705996,0.527107857891967,0.866785278918362,0.1,0.483392639459181,silt,horizontal,36.83914499676057,36.83914499676057,36.83914499676057
1175,simple,41.75853801603195,25.0235515952988,24.521454544227204,17.312129725649925,0.4096676857576645,0.5951866203947462,0.1,0.3475933101973731,clay,horizontal,66.95873981092245,66.95873981092245,66.95873981092245
1180,simple,21.051221253875003,4.465565221309302,41.54683834647224,20.789576635002557,0.5548104144235669,0.5058583352606995,0.1,0.3029291676303497,sand,horizontal,37.19691113213182,37.19691113213182,37.19691113213182
1181,simple,31.71682862035453,4.302004600155344,26.99121938206238,17.542154684948077,0.35858307459625316,0.412313489568218,0.1,0.256156744784109,silt,horizontal,42.1128959519649,42.1128959519649,42.1128959519649
1190,simple,45.423969927342526,4.526113785802945,28.112260240641135,20.919868531494604,0.7584246910111248,1.8968297390769475,0.1,0.9984148695384738,sand,horizontal,43.424470383085904,43.424470383085904,43.424470383085904
1193,simple,27.125451014872777,21.670664429519544,20.652657719885266,17.04400159573755,0.744323111887248,0.19020801715724073,0.1,0.14510400857862038,mixed,horizontal,35.010819038970666,35.010819038970666,35.010819038970666
1196,simple,30.92082137810087,3.022131995804182,41.04752621502354,19.603630774918365,0.49107583629739704,6.943465703552862,0.1,3.521732851776431,sand,horizontal,54.2855665389351,54.2855665389351,54.2855665389351
1201,simple,37.078269066350266,0.05473873660022055,38.52298898086965,18.455126485782554,0.5545462632375066,0.12720474879934765,0.1,0.11360237439967383,sand,horizontal,57.755374714644226,57.755374714644226,57.755374714644226
1204,simple,14.087592965596787,12.715487139773712,21.581123382374376,16.471879336014798,0.3582546292720197,1.1180144594247725,0.1,0.6090072297123863,clay,horizontal,67.02583528209583,67.02583528209583,67.02583528209583
1210,simple,9.435005623896856,1.4500424221387114,36.89095964264412,21.642489232541966,0.4092871581778619,0.7761000792296407,0.1,0.43805003961482036,sand,horizontal,69.35242136199652,69.35242136199652,69.35242136199652
1217,simple,15.812495795478625,3.719725607821884,26.21554463150957,20.934548075383294,0.3889926633879946,2.157065791191544,0.1,1.128532895595772,sand,horizontal,57.41107924581237,57.41107924581237,57.41107924581237
1222,simple,23.41807554634253,9.771648062196512,31.09080467434662,20.87993693349187,0.7869659005190881,0.27915757473808417,0.1,0.1895787873690421,silt,horizontal,48.814983265421105,48.814983265421105,48.814983265421105
1232,simple,37.80848602832363,2.4989098629338473,40.80091882664839,20.097268229242,0.5674315856647983,0.11700048664394776,0.1,0.10850024332197389,sand,horizontal,57.32767878014731,57.32767878014731,57.32767878014731
1234,simple,5.472789414461275,3.664863964770225,43.34890586622514,21.98733120339747,0.35365732027680585,0.3597926074696286,0.1,0.2298963037348143,sand,horizontal,27.020941932452345,27.020941932452345,27.020941932452345
1239,simple,27.679369738577837,7.068474088398511,25.362602209319043,18.131080676333216,0.1526137209726259,0.7539221337172779,0.1,0.42696106685863894,silt,horizontal,62.514769923173404,62.514769923173404,62.514769923173404
1240,simple,37.056661343271635,16.14562866209187,28.859205623107066,17.165354102224562,0.20187394173589387,0.4172729834002602,0.1,0.2586364917001301,silt,horizontal,66.76865483808177,66.76865483808177,66.76865483808177
1243,simple,14.977024936166416,1.0802246417076444,36.7003296831783,18.267075718413977,0.4553180593459356,0.15497737888484395,0.1,0.12748868944242198,sand,horizontal,45.1081350490212,45.1081350490212,45.1081350490212
1247,simple,38.04906145083996,1.5918647002190789,15.722993111910188,16.15582040154075,0.3305299499310609,0.10780517586313351,0.1,0.10390258793156676,mixed,horizontal,27.044396909740392,27.044396909740392,27.044396909740392
1250,simple,39.27844254439717,3.485838578468414,25.699936281047567,20.04551567606784,0.6399133202174635,2.4611069213123917,0.1,1.280553460656196,sand,horizontal,61.593872463896595,61.593872463896595,61.593872463896595
1261,simple,33.95301706020361,25.28918896234923,31.018780613341555,19.26066236908873,0.36944275928604986,0.1568963978963041,0.1,0.12844819894815207,mixed,horizontal,41.68878459135211,41.68878459135211,41.68878459135211
1278,simple,28.73310993356538,1.4739728040598277,25.198299638816035,17.733402889441944,0.24073135564234188,0.1297180853977317,0.1,0.11485904269886585,mixed,horizontal,25.886588670434143,25.886588670434143,25.886588670434143
1282,simple,34.76820809408123,6.575770730254876,24.813992035329264,17.94507615773169,0.5703392001595201,1.1504940595614086,0.1,0.6252470297807043,silt,horizontal,56.84749239105892,56.84749239105892,56.84749239105892
1284,simple,43.74476032474856,9.478845199496966,27.40882446345452,17.19159710527423,0.14450948705629882,0.40161926606089804,0.1,0.250809633030449,mixed,horizontal,55.14451435729292,55.14451435729292,55.14451435729292
1291,simple,33.36472004716761,13.988539186521212,18.425609936084495,19.368007105447727,0.1999673133448627,0.16126255678920512,0.1,0.13063127839460256,mixed,horizontal,33.099677713946264,33.099677713946264,33.099677713946264
1292,simple,16.915654244313252,21.05669953160558,25.94513075186583,19.66385821179902,0.6099776433985351,0.468626651398439,0.1,0.2843133256992195,clay,horizontal,31.817380662029272,31.817380662029272,31.817380662029272
1302,simple,34.42162915271414,13.506844150198813,33.09980067919299,18.583324297893583,0.3033309523048159,1.073311644554288,0.1,0.5866558222771441,silt,horizontal,42.877851735541924,42.877851735541924,42.877851735541924
1309,simple,47.542381165925605,2.4600636891481686,30.045909198600075,18.53369268718017,0.6675974713014289,0.16606282570965886,0.1,0.13303141285482945,sand,horizontal,27.908597838260505,27.908597838260505,27.908597838260505
1310,simple,14.1821784480737,11.949954698051545,23.429552007201814,17.354497598363665,0.6544744529602855,0.5382723297706395,0.1,0.31913616488531976,clay,horizontal,34.72176938886567,34.72176938886567,34.72176938886567
1317,simple,32.78035224890613,0.79283553756057,40.63649799706483,18.86455104545023,0.7744694856536353,0.2885127979288366,0.1,0.19425639896441832,sand,horizontal,42.02103367069843,42.02103367069843,42.02103367069843
1319,simple,43.03013407074012,14.250922068966,36.39807749543418,16.015091783870062,0.19631009838420807,1.916500609465707,0.1,1.0082503047328535,mixed,horizontal,34.22864746990582,34.22864746990582,34.22864746990582
1320,simple,35.88249800587421,3.0039362760531594,27.22730726666907,16.018034237495687,0.1946731342509989,1.1799285254178904,0.1,0.6399642627089452,mixed,horizontal,56.609469106101955,56.609469106101955,56.609469106101955
1324,simple,22.64846225791645,27.265718729493344,27.55542750669947,16.840840107553134,0.7162058596711499,0.2035192005691628,0.1,0.1517596002845814,clay,horizontal,50.855815722700555,50.855815722700555,50.855815722700555
1325,simple,33.93821158910645,19.459499304731356,15.46679817649974,19.87170012832222,0.7556837023890164,1.727746533209805,0.1,0.9138732666049025,clay,horizontal,43.29292795287061,43.29292795287061,43.29292795287061
1328,simple,36.840317412595056,29.582870095465946,22.845941342688096,18.09267612608107,0.56615465349451,0.6945068105428647,0.1,0.3972534052714323,clay,horizontal,48.819258954503695,48.819258954503695,48.819258954503695
1333,simple,24.440319683622885,0.9084989823754425,44.07389610260601,21.988197768354095,0.08008811595027031,0.5899755466914218,0.1,0.3449877733457109,sand,horizontal,21.4066672897702,21.4066672897702,21.4066672897702
1349,simple,44.70955771749055,16.936364709375198,28.669704094273293,17.20750195843501,0.4501748505165429,0.2935756229056355,0.1,0.19678781145281776,mixed,horizontal,44.48591514834098,44.48591514834098,44.48591514834098
1350,simple,13.97601369886263,5.832937353334522,31.326869220155395,20.810881250006492,0.44710876457704124,0.403911237607817,0.1,0.2519556188039085,mixed,horizontal,42.37644522699426,42.37644522699426,42.37644522699426
1353,simple,46.20743895565284,15.98450221107642,29.918286500119954,18.990948948210225,0.7767933887874174,0.11949670667046913,0.1,0.10974835333523457,silt,horizontal,37.860995941378754,37.860995941378754,37.860995941378754
1360,simple,7.166728418650863,1.8684011914260834,27.90246115076109,18.527553261426608,0.4912828247782204,0.8067408284610861,0.1,0.45337041423054303,sand,horizontal,34.61706411576333,34.61706411576333,34.61706411576333
1365,simple,20.897996257021088,15.030027891024043,21.357602573421733,20.65286029309336,0.3993442613915991,0.41497888421267104,0.1,0.2574894421063355,silt,horizontal,53.22125142830091,53.22125142830091,53.22125142830091
1366,simple,44.96203580282977,29.234336970529366,22.663584378005666,18.490245503934744,0.6664561689550504,3.804014193297719,0.1,1.9520070966488596,mixed,horizontal,56.312477600381854,56.312477600381854,56.312477600381854
1380,simple,29.125996383618272,16.229493448360287,39.887693467290106,18.606929242495273,0.18801074151130398,0.287578968789817,0.1,0.1937894843949085,mixed,horizontal,28.80732882707659,28.80732882707659,28.80732882707659
1384,simple,30.596909053959433,19.90009364320362,34.892653911244196,20.624851284173534,0.5027115467733009,0.12436036120794793,0.1,0.11218018060397397,silt,horizontal,34.823658834305846,34.823658834305846,34.823658834305846
1386,simple,17.611264576909292,0.11938751499536993,41.79820610014572,21.769553232792347,0.5385275410329269,0.2507154324444536,0.1,0.1753577162222268,sand,horizontal,50.95916615888032,50.95916615888032,50.95916615888032
1393,simple,31.17107829862941,2.2399443008583786,29.370506540295757,19.51474084780153,0.254925122403552,0.31888635608776117,0.1,0.20944317804388057,silt,horizontal,50.133033531571115,50.133033531571115,50.133033531571115
1399,simple,30.053402909733126,4.729511540138514,41.06137024967005,19.443636892871694,0.5315472077872824,0.24597264608641112,0.1,0.17298632304320555,sand,horizontal,32.052486524487485,32.052486524487485,32.052486524487485
1411,simple,44.61246207725323,17.556279784348373,29.36288996175483,18.17272839788371,0.7365643796402827,0.8371017666617234,0.1,0.4685508833308617,silt,horizontal,41.75863006019121,41.75863006019121,41.75863006019121
1421,simple,38.34113361095114,4.417582573806723,28.42655734236787,19.07359082719797,0.047810837396077055,0.18386720541181784,0.1,0.14193360270590893,sand,horizontal,56.06392015270845,56.06392015270845,56.06392015270845
1429,simple,23.78230136828872,0.3713007955231168,34.475540438073764,18.16537466573277,0.049376470040501455,0.10613954795561831,0.1,0.10306977397780916,sand,horizontal,53.32636174690841,53.32636174690841,53.32636174690841
1434,simple,44.61264582654024,4.869988714006557,35.24399495238066,20.558474729513893,0.1570756972274536,7.101604030126429,0.1,3.6008020150632145,sand,horizontal,41.54580461538674,41.54580461538674,41.54580461538674
1447,simple,38.803378039385834,3.1318505760779454,42.113636147323575,19.14133720241609,0.2508517972446538,0.5572159989740503,0.1,0.3286079994870251,sand,horizontal,58.457327671015804,58.457327671015804,58.457327671015804
1450,simple,5.703134897787165,1.623171441981715,25.731409138840057,21.906604089800574,0.6620458129379727,0.1339033618288775,0.1,0.11695168091443875,sand,horizontal,49.11972005031055,49.11972005031055,49.11972005031055
1459,simple,31.87376077074849,0.8068171032614169,35.42065612989654,20.014276793700716,0.5667119505897368,0.6290002827078104,0.1,0.3645001413539052,mixed,horizontal,46.093478465946724,46.093478465946724,46.093478465946724
1462,simple,35.580237336010924,7.128574135908085,24.770300456953937,19.486640301558573,0.6422335274140437,0.7418111281237354,0.1,0.4209055640618677,silt,horizontal,46.52959524014932,46.52959524014932,46.52959524014932
1468,simple,15.199749941168765,19.9480114707522,30.672063890195574,17.235555566315767,0.7686338393830248,6.584000341539948,0.1,3.342000170769974,mixed,horizontal,64.48660365160873,64.48660365160873,64.48660365160873
1474,simple,39.96426128905804,14.265917898345641,22.638274694438106,18.26346044761842,0.30636102371657237,0.14318556172013197,0.1,0.12159278086006599,clay,horizontal,25.902201540072866,25.902201540072866,25.902201540072866
1475,simple,42.6062886186238,13.223482745018,20.613053992585684,16.1645783077036,0.6088241134097809,4.802568513384278,0.1,2.451284256692139,mixed,horizontal,54.4836311899422,54.4836311899422,54.4836311899422
1478,simple,40.46595311408301,0.5090020872221879,26.550427541885057,17.174394860425195,0.06962413243251593,0.3849408915554017,0.1,0.24247044577770083,silt,horizontal,25.66224844459553,25.66224844459553,25.66224844459553
1482,simple,35.6084195628667,23.613506370906123,17.140498214095402,16.781145123576,0.6792757932699263,0.2622921863568402,0.1,0.18114609317842012,clay,horizontal,45.39403062754726,45.39403062754726,45.39403062754726
1486,simple,31.84769297937678,27.48304456152902,21.594727547219414,16.76695586348582,0.7095802222581794,0.7129560953254439,0.1,0.40647804766272194,clay,horizontal,53.749892860428375,53.749892860428375,53.749892860428375
1491,simple,34.338898677555086,14.614703363493312,15.792809143858136,16.10630348682208,0.6906252993942616,0.2846276103271268,0.1,0.1923138051635634,clay,horizontal,46.55558665220024,46.55558665220024,46.55558665220024
1498,simple,17.323111690686304,3.51845693593983,38.07334777042984,19.749458843124774,0.5498893433834793,2.2013296802152613,0.1,1.1506648401076307,sand,horizontal,57.954193902080796,57.954193902080796,57.954193902080796
1521,simple,46.40912982776743,17.453920593007446,34.41137241815708,17.62520005723767,0.6114870291476305,0.8582789308124374,0.1,0.4791394654062187,silt,horizontal,63.149043107027794,63.149043107027794,63.149043107027794
1525,simple,31.845683637179164,7.853791687434404,26.100109810688373,20.874502218952642,0.5709656078960673,0.16449790626640018,0.1,0.1322489531332001,mixed,horizontal,39.39131204590213,39.39131204590213,39.39131204590213
1526,simple,40.28146780398935,3.0350460448715837,42.60107165913131,20.72072066882125,0.31419543348155604,0.6053763155493124,0.1,0.3526881577746562,sand,horizontal,61.37093123387961,61.37093123387961,61.37093123387961
1536,simple,44.95273065088256,4.068353847658134,41.21012837984486,20.385054101012607,0.774751931923185,0.15433701000815672,0.1,0.12716850500407836,sand,horizontal,60.61294293584257,60.61294293584257,60.61294293584257
